user_id,tipo_usuario,timestamp,valor_brl,wallet_destino,hora,eh_fracionamento,data,acima_limite_bcb,madrugada,c1_flag,c1_razoes,wallets_unicas,data_ts,n_transacoes_dia,data_com_lag,irf_contexto,entropia_wallets,c2_score_anomalia,c2_classificacao,c3_prompt_llm,c3_resposta_llm_bruta,c3_veredito,c3_justificativa,c3_rascunho_coaf,c1_flag_int,score_final,alerta_final,explicacao_xai
SUSPEITO_009,C_suspeito_fracionamento,2024-11-19 03:21:00,9785.46,0x7B29C3,3,True,2024-11-19,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-11-19,5,2024-11-05,27.37,4.567897224735515,52.7,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_009
- Valor: R$ 9,785.46
- Frequencia hoje: 5 transacoes
- Entropia de Wallets: 4.57 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 52.7/100
- Flags BCB ativas: R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 27.37/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,47.6,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40) | Risco de Smurfing: Transferência diluída em 5 wallets
SUSPEITO_009,C_suspeito_fracionamento,2024-11-19 03:37:00,9331.17,0xD9C1EB,3,True,2024-11-19,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-11-19,5,2024-11-05,27.37,4.567897224735515,42.0,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_009
- Valor: R$ 9,331.17
- Frequencia hoje: 5 transacoes
- Entropia de Wallets: 4.57 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 42.0/100
- Flags BCB ativas: R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 27.37/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,41.2,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40) | Risco de Smurfing: Transferência diluída em 5 wallets
SUSPEITO_009,C_suspeito_fracionamento,2024-11-19 04:01:00,9822.44,0x670BD7,4,True,2024-11-19,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-11-19,5,2024-11-05,27.37,4.567897224735515,54.3,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_009
- Valor: R$ 9,822.44
- Frequencia hoje: 5 transacoes
- Entropia de Wallets: 4.57 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 54.3/100
- Flags BCB ativas: R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 27.37/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,48.6,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40) | Risco de Smurfing: Transferência diluída em 5 wallets
SUSPEITO_009,C_suspeito_fracionamento,2024-11-19 04:21:00,8684.2,0xDB3B96,4,True,2024-11-19,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-11-19,5,2024-11-05,27.37,4.567897224735515,53.8,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_009
- Valor: R$ 8,684.20
- Frequencia hoje: 5 transacoes
- Entropia de Wallets: 4.57 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 53.8/100
- Flags BCB ativas: R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 27.37/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,48.3,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40) | Risco de Smurfing: Transferência diluída em 5 wallets
INSTITUCIONAL_000,B_institucional_monitorar,2024-11-19 10:25:00,505545.09,0x1CD091,10,False,2024-11-19,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-19,1,2024-11-05,27.37,2.545147450049116,38.8,normal,,,,,,1,39.3,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_006,B_institucional_monitorar,2024-11-19 11:02:00,197345.22,0x351EC5,11,False,2024-11-19,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-19,1,2024-11-05,27.37,2.3004824644697885,15.6,normal,,,,,,1,25.4,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_003,B_institucional_monitorar,2024-11-19 12:06:00,386083.75,0x42A6E1,12,False,2024-11-19,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-19,1,2024-11-05,27.37,2.3115013638010686,3.2,normal,,,,,,1,17.9,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_008,B_institucional_monitorar,2024-11-19 12:18:00,339436.99,0xA2B291,12,False,2024-11-19,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-19,1,2024-11-05,27.37,2.7952888577868493,10.6,normal,,,,,,1,22.4,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_011,B_institucional_monitorar,2024-11-19 12:34:00,368889.87,0xA6B175,12,False,2024-11-19,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-19,1,2024-11-05,27.37,1.5814282635755266,29.5,normal,,,,,,1,33.7,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0039,A_poupador_legitimo,2024-11-19 20:27:00,1033.26,0xB06ADA,20,False,2024-11-19,False,False,False,,1,2024-11-19,1,2024-11-05,27.37,-1.4426951595367387e-09,8.5,normal,,,,,,0,5.1,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0005,A_poupador_legitimo,2024-11-19 22:46:00,2454.14,0x129CF8,22,False,2024-11-19,False,False,False,,1,2024-11-19,1,2024-11-05,27.37,-1.4426951595367387e-09,0.0,normal,,,,,,0,0.0,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_002,B_institucional_monitorar,2024-11-20 09:55:00,422818.22,0x503DC9,9,False,2024-11-20,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-20,1,2024-11-06,30.44,2.295901269214299,15.4,normal,,,,,,1,25.2,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_011,B_institucional_monitorar,2024-11-20 10:57:00,411373.22,0xA6B175,10,False,2024-11-20,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-20,1,2024-11-06,30.44,1.5814282635755266,38.4,normal,,,,,,1,39.0,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_009,B_institucional_monitorar,2024-11-20 11:10:00,448351.79,0x29DCAD,11,False,2024-11-20,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-20,1,2024-11-06,30.44,2.3192615045584555,17.7,normal,,,,,,1,26.6,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0022,A_poupador_legitimo,2024-11-20 20:30:00,3929.19,0x56BDE5,20,False,2024-11-20,False,False,False,,1,2024-11-20,1,2024-11-06,30.44,-1.4426951595367387e-09,27.4,normal,,,,,,0,16.4,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_010,B_institucional_monitorar,2024-11-21 10:35:00,165199.56,0x9F27A4,10,False,2024-11-21,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-21,1,2024-11-07,25.32,1.9738290091462263,29.7,normal,,,,,,1,33.8,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_002,B_institucional_monitorar,2024-11-21 12:37:00,440448.86,0x154F48,12,False,2024-11-21,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-21,1,2024-11-07,25.32,2.295901269214299,17.6,normal,,,,,,1,26.6,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_011,B_institucional_monitorar,2024-11-21 12:42:00,413171.78,0xDB009A,12,False,2024-11-21,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-21,1,2024-11-07,25.32,1.5814282635755266,37.3,normal,,,,,,1,38.4,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_008,B_institucional_monitorar,2024-11-21 13:00:00,310300.72,0xA2B291,13,False,2024-11-21,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-21,1,2024-11-07,25.32,2.7952888577868493,12.5,normal,,,,,,1,23.5,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0053,A_poupador_legitimo,2024-11-21 21:46:00,3395.01,0xF78711,21,False,2024-11-21,False,False,False,,1,2024-11-21,1,2024-11-07,25.32,-1.4426951595367387e-09,14.2,normal,,,,,,0,8.5,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0035,A_poupador_legitimo,2024-11-21 23:33:00,2257.86,0xEE8867,23,False,2024-11-21,False,False,False,,1,2024-11-21,1,2024-11-07,25.32,-1.4426951595367387e-09,0.6,normal,,,,,,0,0.4,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0055,A_poupador_legitimo,2024-11-21 23:58:00,2265.78,0xB2FB47,23,False,2024-11-21,False,False,False,,1,2024-11-21,1,2024-11-07,25.32,-1.4426951595367387e-09,0.4,normal,,,,,,0,0.2,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_014,B_institucional_monitorar,2024-11-22 08:25:00,95324.49,0x49DDE8,8,False,2024-11-22,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-22,1,2024-11-08,25.51,2.766371420026039,23.5,normal,,,,,,1,30.1,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0095,A_poupador_legitimo,2024-11-22 09:59:00,440.98,0xEF0FC0,9,False,2024-11-22,False,False,False,,1,2024-11-22,1,2024-11-08,25.51,-1.4426951595367387e-09,27.4,normal,,,,,,0,16.4,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_006,B_institucional_monitorar,2024-11-22 10:27:00,206544.08,0x3896ED,10,False,2024-11-22,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-22,1,2024-11-08,25.51,2.3004824644697885,15.5,normal,,,,,,1,25.3,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_010,B_institucional_monitorar,2024-11-22 11:24:00,209923.86,0xBB4B40,11,False,2024-11-22,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-22,1,2024-11-08,25.51,1.9738290091462263,26.5,normal,,,,,,1,31.9,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_008,B_institucional_monitorar,2024-11-22 11:37:00,319683.59,0xA2B291,11,False,2024-11-22,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-22,1,2024-11-08,25.51,2.7952888577868493,11.8,normal,,,,,,1,23.1,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_012,B_institucional_monitorar,2024-11-22 12:24:00,260055.76,0x22B012,12,False,2024-11-22,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-22,1,2024-11-08,25.51,2.5568030426495447,13.8,normal,,,,,,1,24.3,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_011,B_institucional_monitorar,2024-11-22 12:41:00,389358.36,0x20F732,12,False,2024-11-22,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-22,1,2024-11-08,25.51,1.5814282635755266,29.6,normal,,,,,,1,33.8,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0027,A_poupador_legitimo,2024-11-22 16:19:00,1691.2,0xCB0A4F,16,False,2024-11-22,False,False,False,,1,2024-11-22,2,2024-11-08,25.51,-1.4426951595367387e-09,68.3,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: POUPADOR_0027
- Valor: R$ 1,691.20
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: -0.00 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 68.3/100
- Flags BCB ativas: 
- IRF (Indice de Risco Fiscal no dia): 25.51/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,0,41.0,AMARELO,Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_009,B_institucional_monitorar,2024-11-22 17:51:00,454901.05,0xF4C789,17,False,2024-11-22,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-22,1,2024-11-08,25.51,2.3192615045584555,17.2,normal,,,,,,1,26.3,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0027,A_poupador_legitimo,2024-11-22 21:42:00,1870.19,0xCB0A4F,21,False,2024-11-22,False,False,False,,1,2024-11-22,2,2024-11-08,25.51,-1.4426951595367387e-09,68.7,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: POUPADOR_0027
- Valor: R$ 1,870.19
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: -0.00 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 68.7/100
- Flags BCB ativas: 
- IRF (Indice de Risco Fiscal no dia): 25.51/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,0,41.2,AMARELO,Desvio comportamental moderado (Isolation Forest > 40)
SUSPEITO_001,C_suspeito_fracionamento,2024-11-23 00:55:00,9137.34,0x67FEDB,0,False,2024-11-23,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,1,2024-11-23,1,2024-11-09,25.51,4.773845275079236,34.7,normal,,,,,,1,36.8,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_004,B_institucional_monitorar,2024-11-23 08:54:00,103168.8,0x7A4BA6,8,False,2024-11-23,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-23,2,2024-11-09,25.51,2.7966442485648515,46.0,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_004
- Valor: R$ 103,168.80
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: 2.80 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 46.0/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 25.51/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,43.6,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_012,B_institucional_monitorar,2024-11-23 09:07:00,252119.6,0x30B31A,9,False,2024-11-23,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-23,1,2024-11-09,25.51,2.5568030426495447,13.9,normal,,,,,,1,24.3,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_009,B_institucional_monitorar,2024-11-23 09:20:00,448316.28,0xF4C789,9,False,2024-11-23,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-23,1,2024-11-09,25.51,2.3192615045584555,14.8,normal,,,,,,1,24.9,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_004,B_institucional_monitorar,2024-11-23 10:11:00,105445.01,0x7A4BA6,10,False,2024-11-23,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-23,2,2024-11-09,25.51,2.7966442485648515,45.6,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_004
- Valor: R$ 105,445.01
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: 2.80 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 45.6/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 25.51/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,43.4,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_003,B_institucional_monitorar,2024-11-23 11:08:00,425492.8,0x2CDF9E,11,False,2024-11-23,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-11-23,1,2024-11-09,25.51,2.3115013638010686,9.2,normal,,,,,,1,21.5,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0026,A_poupador_legitimo,2024-11-23 16:20:00,1527.14,0xC44FA9,16,False,2024-11-23,False,False,False,,1,2024-11-23,1,2024-11-09,25.51,-1.4426951595367387e-09,3.7,normal,,,,,,0,2.2,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0038,A_poupador_legitimo,2024-11-23 19:30:00,1692.31,0x53A315,19,False,2024-11-23,False,False,False,,1,2024-11-23,1,2024-11-09,25.51,-1.4426951595367387e-09,2.3,normal,,,,,,0,1.4,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0093,A_poupador_legitimo,2024-11-23 19:32:00,2690.6,0xECA074,19,False,2024-11-23,False,False,False,,1,2024-11-23,1,2024-11-09,25.51,-1.4426951595367387e-09,1.1,normal,,,,,,0,0.7,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0004,A_poupador_legitimo,2024-11-23 22:05:00,2781.16,0xCDBAA7,22,False,2024-11-23,False,False,False,,1,2024-11-23,1,2024-11-09,25.51,-1.4426951595367387e-09,3.7,normal,,,,,,0,2.2,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0055,A_poupador_legitimo,2024-11-23 23:26:00,2420.45,0xB2FB47,23,False,2024-11-23,False,False,False,,1,2024-11-23,1,2024-11-09,25.51,-1.4426951595367387e-09,0.9,normal,,,,,,0,0.5,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0024,A_poupador_legitimo,2024-11-23 23:42:00,2281.49,0x3F6E51,23,False,2024-11-23,False,False,False,,1,2024-11-23,1,2024-11-09,25.51,-1.4426951595367387e-09,0.4,normal,,,,,,0,0.2,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_009,C_suspeito_fracionamento,2024-11-24 00:36:00,8514.26,0xE66E4D,0,True,2024-11-24,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-11-24,5,2024-11-10,25.51,4.567897224735515,62.3,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_009
- Valor: R$ 8,514.26
- Frequencia hoje: 5 transacoes
- Entropia de Wallets: 4.57 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 62.3/100
- Flags BCB ativas: R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 25.51/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,53.4,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40) | Risco de Smurfing: Transferência diluída em 5 wallets
SUSPEITO_009,C_suspeito_fracionamento,2024-11-24 00:48:00,9010.22,0x5B7BBA,0,True,2024-11-24,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-11-24,5,2024-11-10,25.51,4.567897224735515,44.3,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_009
- Valor: R$ 9,010.22
- Frequencia hoje: 5 transacoes
- Entropia de Wallets: 4.57 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 44.3/100
- Flags BCB ativas: R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 25.51/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,42.6,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40) | Risco de Smurfing: Transferência diluída em 5 wallets
SUSPEITO_009,C_suspeito_fracionamento,2024-11-24 01:32:00,8540.03,0x6A945B,1,True,2024-11-24,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-11-24,5,2024-11-10,25.51,4.567897224735515,60.2,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_009
- Valor: R$ 8,540.03
- Frequencia hoje: 5 transacoes
- Entropia de Wallets: 4.57 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 60.2/100
- Flags BCB ativas: R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 25.51/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,52.1,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40) | Risco de Smurfing: Transferência diluída em 5 wallets
SUSPEITO_009,C_suspeito_fracionamento,2024-11-24 01:54:00,9492.66,0x49941B,1,True,2024-11-24,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-11-24,5,2024-11-10,25.51,4.567897224735515,45.4,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_009
- Valor: R$ 9,492.66
- Frequencia hoje: 5 transacoes
- Entropia de Wallets: 4.57 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 45.4/100
- Flags BCB ativas: R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 25.51/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,43.2,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40) | Risco de Smurfing: Transferência diluída em 5 wallets
SUSPEITO_009,C_suspeito_fracionamento,2024-11-24 02:16:00,9714.84,0xD9C1EB,2,True,2024-11-24,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-11-24,5,2024-11-10,25.51,4.567897224735515,49.9,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_009
- Valor: R$ 9,714.84
- Frequencia hoje: 5 transacoes
- Entropia de Wallets: 4.57 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 49.9/100
- Flags BCB ativas: R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 25.51/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,45.9,AMARELO,Regras BCB Violadas (R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40) | Risco de Smurfing: Transferência diluída em 5 wallets
